price_eur,location,city,governorate,Area,room,bathroom,age,state,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
85870,Cité El Wafa,Nabeul,Nabeul,118.0,1,1,0,2,69.5733176803741,1,0,1,1,1,1,1,0,1,1,1
68200,Sousse Corniche,Sousse Ville,Sousse,118.0,1,1,1,1,119.814452764092,0,0,1,0,0,0,1,1,1,1,1
130200,Les Jardins de Carthage,Le Kram,tunis,117.0,2,2,1,1,13.3921571408067,1,0,0,0,0,0,0,0,0,0,0
108500,Gammarth Village,La Marsa,tunis,117.0,2,1,1,2,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
68200,Cité El Wafa,Nabeul,Nabeul,117.0,1,1,0,2,72.8250683705131,1,0,1,1,1,1,1,0,1,1,1
139500,Meghira Inzel,Fouchana,Ben Arous,117.0,2,1,3,1,11.6117432152908,0,0,0,0,0,0,0,0,0,0,0
120900,Cité Ennasr 2,Ariana Ville,Ariana,116.0,2,2,0,2,6.32498837542227,1,0,1,0,0,0,1,1,1,1,1
75640,Les Deux Oueds,Nabeul,Nabeul,116.0,1,1,0,2,72.8250683705131,0,0,1,0,1,1,1,0,1,1,1
65100,Hammamet Nord,Hammamet,Nabeul,116.0,1,1,1,2,69.3875918646112,0,0,0,0,0,0,1,0,1,1,1
58590,Aouina,La Marsa,tunis,116.0,1,1,1,2,17.7221901283016,0,0,0,0,0,0,0,0,0,1,0
99200,La Soukra,La Soukra,Ariana,115.0,2,1,0,2,11.3450822580238,0,0,0,0,0,0,0,0,1,1,1
139500,Nabeul,Nabeul,Nabeul,115.0,2,1,1,2,72.8250683705131,0,0,0,1,0,0,0,0,1,1,1
139500,Hammamet,Hammamet,Nabeul,115.0,1,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
97340,Ain Zaghouan Nord,La Marsa,tunis,114.0,2,2,0,2,11.8109744441316,0,0,1,0,0,0,1,0,1,1,1
146010,Les Jardins de Carthage,Le Kram,tunis,112.0,2,2,0,2,15.3139811663917,0,0,1,0,0,0,1,0,1,1,1
80290,Cité Ennasr 2,Ariana Ville,Ariana,111.0,1,1,1,1,6.32498837542227,1,0,0,0,0,0,1,0,1,1,1
114700,Yasmine Hammamet,Hammamet,Nabeul,110.0,2,1,1,1,65.4597220191691,1,0,1,0,0,1,0,0,1,1,1
106950,Hammamet,Hammamet,Nabeul,110.0,1,1,0,1,65.4597220191691,0,0,1,1,0,1,0,0,0,0,0
77500,La Goulette,La Goulette,tunis,110.0,1,1,1,1,13.7906672528899,0,0,0,0,1,0,1,0,1,1,1
75950,Aouina,La Marsa,tunis,110.0,2,1,1,2,17.7221901283016,0,0,1,0,0,0,0,0,1,1,0
52700,Akouda,Akouda,Sousse,110.0,1,2,0,1,111.167790931873,0,0,0,0,0,0,0,0,1,0,0
139500,Ain Zaghouan Nord,La Marsa,tunis,110.0,2,1,1,1,17.7221901283016,0,0,0,0,0,0,0,0,0,0,0
168020,Les Jardins de Carthage,Le Kram,tunis,109.0,1,1,0,2,14.5580311808492,1,0,1,0,0,1,1,0,1,1,1
68200,La Soukra,La Soukra,Ariana,109.0,1,1,0,2,11.3450822580238,0,0,1,0,0,0,1,0,1,1,1
64790,Nouvelle Medina,Nouvelle Medina,Ben Arous,109.0,2,1,1,1,1.93004994234137,0,0,1,0,0,0,1,0,1,1,1
92380,Ain Zaghouan Nord,La Marsa,tunis,108.0,2,2,0,2,11.8109744441316,0,0,1,0,0,0,1,0,1,1,1
82150,Bou Mhel,Boumhel Bassatine,Ben Arous,108.0,1,1,1,2,30.8152660477654,0,0,0,0,0,0,1,0,1,1,0
206735,Les Berges Du Lac 2,La Marsa,tunis,107.0,1,1,0,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
87730,Cité Ennasr 2,Ariana Ville,Ariana,106.0,2,2,0,2,6.32498837542227,1,0,1,0,0,0,1,0,1,1,1
77500,Sousse Corniche,Sousse Ville,Sousse,106.0,2,1,1,1,119.814452764092,0,0,0,0,0,0,0,0,1,1,1
66340,El Mourouj 6,El Mourouj,Ben Arous,106.0,2,2,0,2,15.2468224381805,1,0,1,0,0,0,1,0,0,1,1
124000,Centre Urbain Nord,Cité El Khadra,tunis,105.0,2,1,3,1,4.27656460383338,0,0,0,0,0,0,1,0,0,1,0
99510,Cité Ennasr 2,Ariana Ville,Ariana,105.0,2,2,0,2,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
80600,Cité Mohamed Ali,Carthage,tunis,105.0,2,2,2,1,327.765254316544,0,0,1,0,0,0,1,0,1,1,1
139500,Hammamet Nord,Hammamet,Nabeul,105.0,2,1,0,2,65.4597220191691,0,0,1,0,0,1,0,1,1,1,1
139500,Hammamet Nord,Hammamet,Nabeul,103.0,2,1,1,2,65.4597220191691,0,0,0,0,0,1,0,0,0,0,0
83932,Aouina,La Marsa,tunis,102.0,3,1,0,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
131440,Bizerte,Bizerte Nord,Bizerte,101.0,1,1,0,2,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
91450,Ain Zaghouan Nord,La Marsa,tunis,101.0,3,1,0,1,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
105432,Hammamet,Hammamet,Nabeul,100.0,1,1,1,1,61.4500909772479,0,0,0,0,0,0,0,0,0,1,1
104780,Les Jardins de Carthage,Le Kram,tunis,100.0,1,2,0,2,15.3139811663917,1,0,1,0,0,0,1,0,1,1,1
96100,Hammamet Nord,Hammamet,Nabeul,100.0,1,1,1,2,65.4597220191691,1,0,1,0,0,1,0,0,1,1,1
82150,Hammamet,Hammamet,Nabeul,100.0,1,1,1,2,65.4597220191691,1,0,0,0,0,1,1,0,1,1,1
80600,Sidi El Mahrsi,Nabeul,Nabeul,100.0,2,1,2,1,72.8250683705131,1,0,0,1,0,0,0,0,1,1,1
79050,La Soukra,La Soukra,Ariana,100.0,1,1,0,2,12.8858498428236,0,0,0,0,0,0,0,0,0,0,0
79050,La Soukra,La Soukra,Ariana,100.0,2,2,2,0,13.6515294537323,0,0,1,0,0,0,0,0,1,1,1
61380,Nouvelle Medina,Nouvelle Medina,Ben Arous,100.0,2,1,1,2,1.93004994234137,0,0,1,0,0,0,1,0,0,1,1
52700,Hammamet,Hammamet,Nabeul,100.0,2,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
44950,Place 3 Août,Monastir Ville,Monastir,100.0,1,1,4,1,134.077396594029,0,0,0,0,0,0,0,0,0,0,0
43400,Hammamet,Hammamet,Nabeul,100.0,2,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
37200,Hammamet,Hammamet,Nabeul,100.0,2,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,Tezdaine,Djerba,Djerba,100.0,2,1,1,1,341.757988160383,0,0,0,0,0,0,0,1,1,0,1
139500,Hammamet,Hammamet,Nabeul,100.0,2,1,1,0,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,La Marsa,La Marsa,tunis,100.0,1,1,0,1,17.7221901283016,0,0,0,0,0,0,0,1,1,1,1
111600,Cité Ennour,Rades,Ben Arous,99.0,3,1,1,1,11.3920349533352,0,0,1,0,0,0,0,0,1,0,0
80600,Les Jardins de Carthage,Le Kram,tunis,99.0,1,1,1,1,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
77500,Cité Ennasr 2,Ariana Ville,Ariana,99.0,1,1,0,1,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
37200,Hammamet,Hammamet,Nabeul,99.0,1,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
95790,Cité Ennasr 2,Ariana Ville,Ariana,98.0,1,1,0,2,6.32498837542227,1,0,1,0,0,0,1,0,1,1,1
62000,Hammamet Nord,Hammamet,Nabeul,98.0,2,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
126635,Bizerte,Bizerte Nord,Bizerte,97.0,1,2,0,2,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
108500,Gammarth,La Marsa,tunis,96.0,2,1,1,1,17.051905570475,0,0,0,0,0,0,0,0,0,0,0
99200,Cité Ennasr 1,Ariana Ville,Ariana,96.0,2,1,2,1,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
70680,Sahloul,Sousse Jaouhara,Sousse,96.0,1,1,0,2,117.273190424209,0,0,1,0,0,0,1,0,1,1,1
75950,Aouina,La Marsa,tunis,95.0,1,1,1,1,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
69750,Gammarth,La Marsa,tunis,95.0,1,1,0,2,17.7221901283016,0,0,0,0,0,0,1,0,0,1,1
60450,Hammamet,Hammamet,Nabeul,95.0,1,1,1,1,65.4597220191691,0,0,0,0,0,0,1,0,1,1,1
58900,Nabeul,Nabeul,Nabeul,95.0,2,1,1,1,72.8250683705131,0,0,1,1,0,0,0,0,1,0,1
139500,Hammamet Nord,Hammamet,Nabeul,95.0,1,1,1,2,65.4597220191691,0,0,1,1,1,0,1,0,1,1,1
139500,Sahloul,Sousse Ville,Sousse,95.0,1,1,0,2,117.401561422849,1,0,0,0,0,0,1,0,1,1,1
139500,Sahloul,Sousse Ville,Sousse,94.0,1,1,0,2,117.401561422849,0,0,1,0,0,0,1,0,1,1,1
74400,Hammamet Sud,Hammamet,Nabeul,93.0,2,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
73470,Hammamet Sud,Hammamet,Nabeul,93.0,1,1,1,1,65.4597220191691,0,0,0,0,0,1,0,0,1,0,0
139500,Nabeul,Nabeul,Nabeul,93.0,1,1,1,1,73.8661558909124,0,0,0,1,0,0,0,0,0,0,0
139500,Nabeul,Nabeul,Nabeul,93.0,1,1,1,1,73.9270254936731,0,0,0,1,0,0,0,0,0,0,0
294500,La Marsa,La Marsa,tunis,92.0,1,1,1,1,14.249053168265,0,0,0,1,0,0,0,0,1,0,1
120900,Nabeul,Nabeul,Nabeul,91.0,1,1,0,2,72.8250683705131,0,0,1,1,0,0,1,0,1,1,1
95790,Yasmine Hammamet,Hammamet,Nabeul,91.0,1,1,0,1,65.4597220191691,0,0,0,0,0,0,0,0,1,0,0
91140,Nabeul,Nabeul,Nabeul,91.0,1,1,0,2,73.0480210904393,1,0,1,1,0,0,1,0,1,1,1
139500,Nabeul,Nabeul,Nabeul,91.0,1,1,1,1,73.8825808395722,0,0,0,0,0,0,0,0,0,0,0
139500,Nabeul,Nabeul,Nabeul,91.0,1,1,1,1,73.8665511535681,0,0,0,1,0,0,0,0,0,0,0
95099,Yasmine Hammamet,Hammamet,Nabeul,90.0,1,1,1,2,61.4500909772479,0,0,0,0,0,0,0,0,0,1,1
89900,Aouina,La Marsa,tunis,90.0,2,1,2,1,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
88350,La Soukra,La Soukra,Ariana,90.0,2,2,1,1,11.3450822580238,1,0,1,0,0,0,1,0,1,1,1
66650,Hammamet,Hammamet,Nabeul,90.0,1,1,0,2,65.4597220191691,0,0,0,0,0,0,1,0,1,1,1
51150,Aouina,La Marsa,tunis,90.0,1,1,2,1,17.7221901283016,0,0,1,0,0,0,1,0,0,1,1
46500,Jbel Lahmar,El Omrane,tunis,90.0,5,2,2,1,2.99599074292579,0,0,0,0,0,0,0,0,0,0,1
139500,Hammamet,Hammamet,Nabeul,90.0,2,1,1,2,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,Hammamet,Hammamet,Nabeul,90.0,1,1,1,2,66.4288153574498,1,0,0,0,0,0,1,0,0,0,1
139500,El Hrairia,El Hrairia,tunis,90.0,6,2,5,1,17.7221901283016,0,0,0,0,0,0,0,0,1,0,0
84940,Bizerte,Bizerte Nord,Bizerte,89.0,1,1,0,2,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
117800,Les Jardins de Carthage,Le Kram,tunis,88.0,1,1,1,2,15.3139811663917,0,0,1,0,0,0,1,0,1,1,1
89590,Yasmine Hammamet,Hammamet,Nabeul,88.0,1,1,1,2,61.4495414736115,1,0,1,0,0,1,0,0,0,1,1
84320,Yasmine Hammamet,Hammamet,Nabeul,88.0,1,1,0,2,65.4597220191691,0,0,1,0,0,1,0,0,1,1,1
139500,Les Jardins de Carthage,Le Kram,tunis,88.0,1,1,1,1,15.3139811663917,1,0,1,0,0,0,1,0,1,0,1
86800,Centre Urbain Nord,Cité El Khadra,tunis,87.0,1,1,2,1,4.27656460383338,0,0,0,0,0,0,0,0,1,0,0
65100,Hammamet,Hammamet,Nabeul,87.0,2,1,1,2,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
49600,Hammamet Nord,Hammamet,Nabeul,87.0,2,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
108500,Ain Zaghouan Nord,La Marsa,tunis,86.0,1,1,0,2,12.8858498428236,0,0,0,0,0,0,0,0,1,0,0
94240,Les Jardins de Carthage,Le Kram,tunis,86.0,1,1,0,2,15.3139811663917,1,0,1,0,0,0,1,0,1,1,1
85250,Cité Ennasr 2,Ariana Ville,Ariana,86.0,1,1,0,2,6.32498837542227,1,0,1,0,0,0,1,0,1,1,1
69750,Aouina,La Marsa,tunis,86.0,1,1,1,1,17.7221901283016,0,0,0,0,0,0,0,0,0,1,1
117800,Hammamet Sud,Hammamet,Nabeul,85.0,2,1,1,2,65.4597220191691,1,0,1,0,0,1,0,1,1,1,1
99200,Hammamet Nord,Hammamet,Nabeul,85.0,1,1,0,2,65.4597220191691,1,0,1,1,1,1,1,0,1,1,1
99200,Hammamet,Hammamet,Nabeul,85.0,2,2,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,1,0
96100,Hammamet Nord,Hammamet,Nabeul,85.0,1,1,1,2,65.4597220191691,1,0,1,1,0,1,1,0,1,1,1
80600,Hammamet,Hammamet,Nabeul,85.0,1,1,1,2,65.4597220191691,0,0,1,0,0,1,0,0,0,1,1
80600,Hammamet Nord,Hammamet,Nabeul,85.0,1,1,1,1,65.4597220191691,1,0,1,1,0,0,1,0,0,1,1
74400,Hammamet,Hammamet,Nabeul,85.0,1,1,1,2,65.4597220191691,0,0,1,0,0,1,1,1,1,1,1
72891,Hammamet Nord,Hammamet,Nabeul,85.0,1,1,1,2,65.4597220191691,0,0,1,1,0,1,1,0,1,1,1
71300,Hammamet,Hammamet,Nabeul,85.0,1,1,0,2,65.4597220191691,0,0,0,0,0,0,0,0,1,1,0
66650,Sousse Ville,Sousse Ville,Sousse,85.0,1,1,1,1,118.316885677645,0,0,0,0,0,0,1,0,1,1,1
62000,Cité El Wafa,Nabeul,Nabeul,85.0,1,1,1,2,69.4621219090848,0,0,0,0,0,0,1,0,1,1,1
60450,Sahloul,Sousse Ville,Sousse,85.0,1,1,0,2,117.401561422849,0,0,1,0,0,0,1,0,1,1,1
57350,Hammamet,Hammamet,Nabeul,85.0,1,1,0,2,65.4597220191691,0,0,0,0,0,0,0,0,0,1,1
139500,Les Jardins de Carthage,Le Kram,tunis,85.0,1,1,1,1,15.3139811663917,0,0,1,0,0,0,1,1,1,0,1
139500,Les Jardins de Carthage,Le Kram,tunis,85.0,1,1,0,2,13.3921571408067,1,0,0,0,0,0,0,0,1,1,0
110050,Sidi Daoued,La Marsa,tunis,84.0,1,1,1,2,17.7221901283016,0,0,0,0,0,0,0,0,0,0,0
52700,Cité Essahafa,Raoued,Ariana,84.0,2,1,1,2,16.228614774176,0,0,0,0,0,0,0,0,0,1,1
48050,Borj Louzir,La Soukra,Ariana,84.0,1,1,0,2,11.3450822580238,1,0,1,0,0,0,1,0,1,1,1
139500,Cité Ennasr 2,Ariana Ville,Ariana,84.0,1,1,3,2,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
139500,Hammamet,Hammamet,Nabeul,84.0,1,1,1,2,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
105400,Les Jardins de Carthage,Le Kram,tunis,83.0,1,1,1,2,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
69750,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,83.0,1,1,1,2,6.32498837542227,1,0,1,0,0,0,0,0,1,1,1
55800,Cité El Wafa,Nabeul,Nabeul,83.0,1,1,1,1,69.8572452342203,0,0,1,0,0,0,1,0,1,1,1
52700,Raoued,Raoued,Ariana,83.0,1,1,1,2,28.033885796573,0,0,0,0,1,0,0,1,1,1,1
139500,Cité El Wafa,Nabeul,Nabeul,83.0,1,1,2,1,69.0622628705189,1,0,1,0,0,0,1,0,1,1,0
139500,Les Jardins de Carthage,Le Kram,tunis,83.0,1,1,1,2,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
91698,Hammamet,Hammamet,Nabeul,82.0,2,1,1,1,68.3254652146869,0,0,0,0,0,0,1,0,1,1,0
90923,Ain Zaghouan Nord,La Marsa,tunis,82.0,1,1,1,1,13.5569747398383,0,0,0,0,0,0,1,0,1,1,0
81530,Nabeul,Nabeul,Nabeul,82.0,1,1,0,2,73.0480210904393,1,0,1,1,0,0,1,0,1,1,1
79050,Hammamet Nord,Hammamet,Nabeul,82.0,1,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,1,1
70060,Mahdia Ville,Mahdia Ville,Mahdia,82.0,1,1,1,2,171.492624528079,0,0,1,0,0,0,0,0,0,1,1
139500,Hammamet Nord,Hammamet,Nabeul,82.0,2,1,1,2,65.4597220191691,0,0,0,0,0,1,0,0,0,0,0
52700,Hammamet,Hammamet,Nabeul,81.0,1,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
52700,Hammamet,Hammamet,Nabeul,81.0,1,1,0,1,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
139500,Les Berges Du Lac 2,La Marsa,tunis,80.0,1,2,1,2,17.7221901283016,0,0,1,0,0,0,1,0,1,1,1
108500,Centre Urbain Nord,Cité El Khadra,tunis,80.0,1,1,1,2,5.34160174854717,1,0,1,0,0,0,1,0,1,1,1
104160,Hammam Sousse,Hammam Sousse,Sousse,80.0,1,1,1,1,113.425986263756,1,0,0,0,0,1,1,0,0,1,0
99200,Hammamet Nord,Hammamet,Nabeul,80.0,1,1,2,1,65.4597220191691,0,0,0,0,0,0,1,0,1,1,1
93000,Les Jardins de Carthage,Le Kram,tunis,80.0,1,1,1,1,15.3139811663917,1,0,0,0,0,0,0,0,0,0,0
83700,Hammamet Nord,Hammamet,Nabeul,80.0,1,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
75950,Hammamet,Hammamet,Nabeul,80.0,1,1,1,2,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
74400,Cité Ennasr 2,Ariana Ville,Ariana,80.0,1,1,1,2,6.32498837542227,1,0,1,0,0,0,1,0,1,1,1
74400,Hammamet Nord,Hammamet,Nabeul,80.0,1,1,1,2,65.4597220191691,0,0,1,0,0,1,0,1,1,1,1
74400,Cité El Wafa,Nabeul,Nabeul,80.0,1,1,1,1,68.8565819832866,0,0,1,0,1,1,1,0,1,1,1
71300,Cité Ennasr 2,Ariana Ville,Ariana,80.0,1,1,0,2,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
71300,Hammamet Sud,Hammamet,Nabeul,80.0,1,1,1,1,65.4597220191691,1,0,1,0,0,0,1,1,1,1,1
71300,Chott Meriem,Akouda,Sousse,80.0,1,1,0,2,111.167790931873,0,0,0,0,0,0,0,0,0,1,1
70680,Cité Ennasr 2,Ariana Ville,Ariana,80.0,1,1,0,2,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
68200,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,80.0,1,1,1,2,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
68200,Ain Zaghouan Nord,La Marsa,tunis,80.0,1,1,1,2,12.8858498428236,0,0,0,0,0,0,0,0,0,0,0
63550,Riadh al Andalous,Ariana Ville,Ariana,80.0,1,1,1,2,8.17972072106698,0,0,0,0,0,0,0,0,1,1,1
62000,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,80.0,1,1,0,2,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
62000,Khezama,Sousse Jaouhara,Sousse,80.0,1,1,3,1,117.273190424209,0,0,1,0,0,0,1,0,0,1,0
60450,La Soukra,La Soukra,Ariana,80.0,1,1,2,1,13.6515294537329,0,0,0,0,0,0,0,1,1,1,1
58900,Chotrana 1,La Soukra,Ariana,80.0,2,1,1,1,10.6556323701042,1,0,0,0,0,0,0,0,0,0,0
52700,Gammarth,La Marsa,tunis,80.0,1,1,0,2,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
51150,Bizerte Centre Ville,Bizerte Nord,Bizerte,80.0,1,2,0,1,61.5759176301761,0,0,0,0,0,0,0,0,1,0,0
139500,Bizerte Le Corniche,Bizerte Nord,Bizerte,80.0,1,1,1,1,61.5759176301761,0,0,0,1,1,0,0,1,1,0,1
139500,Douar Hicher,Douar Hicher,La Manouba,80.0,2,1,3,1,9.66361025400352,0,0,0,0,1,0,0,0,1,0,0
139500,Hammam Sousse,Hammam Sousse,Sousse,80.0,1,1,1,1,113.681036216882,1,0,0,0,0,0,0,0,0,1,1
139500,Ettahrir,Ettahrir,tunis,80.0,3,1,3,1,17.7221901283016,0,0,0,0,0,0,0,1,1,0,1
108500,Les Jardins de Carthage,Le Kram,tunis,79.0,1,1,1,2,15.3139811663917,0,0,0,0,0,1,0,0,0,0,0
99200,Les Berges Du Lac 2,La Marsa,tunis,78.0,1,1,2,1,11.7800184169179,0,0,1,0,0,0,1,0,1,1,1
78740,La Soukra,La Soukra,Ariana,78.0,1,1,1,2,11.3450822580238,1,0,1,0,0,0,1,0,1,1,1
77500,La Marsa,La Marsa,tunis,78.0,1,1,1,1,14.249053168265,0,0,0,0,0,0,1,0,1,1,1
73780,Ain Zaghouan Nord,La Marsa,tunis,78.0,1,1,0,2,12.8854040916216,0,0,1,0,0,0,1,0,1,0,1
52390,Bab El Khadra,Tunis,tunis,78.0,1,1,1,2,1.31056416277442,0,0,1,0,0,0,1,0,0,1,1
49290,Cité Taieb Mhiri,Menzel Chaker,Sfax,78.0,1,1,2,1,10.0683596013284,0,0,0,0,0,0,1,0,1,1,1
139500,Cité Ennasr 2,Ariana Ville,Ariana,78.0,1,1,1,1,6.32498837542227,1,0,1,0,0,0,1,0,1,1,1
71610,Cité El Wafa,Nabeul,Nabeul,77.0,1,1,1,2,72.8250683705131,0,0,1,0,0,1,1,0,1,1,1
68200,La Soukra,La Soukra,Ariana,77.0,1,1,1,2,17.7221901283016,1,0,0,0,0,0,0,0,0,0,0
62062,Cité El Wafa,Nabeul,Nabeul,77.0,1,2,0,2,72.8250683705131,0,0,1,0,0,1,1,0,1,1,1
57350,Hammamet Nord,Hammamet,Nabeul,77.0,1,1,1,1,68.1327730498967,0,0,1,1,1,1,1,0,1,1,1
139500,Cité El Wafa,Nabeul,Nabeul,77.0,1,1,0,2,69.4959297230762,0,0,1,0,0,1,1,0,1,1,1
139500,Les Jardins de Carthage,Le Kram,tunis,76.0,1,1,0,2,13.3921571408067,0,0,0,0,0,0,0,0,1,0,0
91450,Ain Zaghouan Nord,La Marsa,tunis,76.0,1,1,0,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
71300,Cité El Wafa,Nabeul,Nabeul,76.0,1,1,1,1,72.8250683705131,0,0,0,0,0,1,1,0,1,1,1
55955,Borj Louzir,La Soukra,Ariana,76.0,1,1,1,2,11.3450822580238,0,0,0,0,0,0,1,0,1,1,1
49600,Gammarth,La Marsa,tunis,76.0,1,1,1,1,17.7221901283016,0,0,0,0,0,0,0,0,0,0,0
48050,Neapolis,Nabeul,Nabeul,76.0,1,1,2,1,72.9111204524321,0,0,0,0,0,0,0,0,0,0,0
139500,Hammamet Nord,Hammamet,Nabeul,76.0,1,1,1,2,65.4597220191691,0,0,1,0,0,0,1,0,1,1,1
103850,La Marsa,La Marsa,tunis,75.0,1,1,1,1,14.249053168265,0,0,0,0,0,0,0,0,1,1,1
102300,La Marsa,La Marsa,tunis,75.0,1,1,1,1,14.249053168265,1,0,1,0,0,0,1,0,1,1,1
93000,Carthage,Carthage,tunis,75.0,1,1,1,1,16.956028959712,0,0,0,0,0,0,0,0,1,1,1
74400,Hammamet Nord,Hammamet,Nabeul,75.0,1,1,1,1,65.4597220191691,0,0,1,0,0,1,0,1,1,1,1
72850,Hammamet,Hammamet,Nabeul,75.0,1,1,0,2,67.8867487625646,0,0,1,0,0,0,1,0,0,1,1
71300,Cité El Wafa,Nabeul,Nabeul,75.0,1,1,1,1,72.8250683705131,1,0,1,0,1,1,1,0,1,1,1
63550,Cité El Wafa,Nabeul,Nabeul,75.0,1,1,1,1,69.5066153658054,0,0,1,0,0,1,1,0,1,1,1
58900,Houmt Souk,Djerba,Djerba,75.0,1,1,1,1,329.885067333887,0,0,0,0,0,0,0,0,0,0,1
55800,La Soukra,La Soukra,Ariana,75.0,1,1,0,1,11.3450822580238,0,0,1,0,0,0,0,0,1,1,1
52700,Aouina,La Marsa,tunis,75.0,1,1,1,1,17.7221901283016,0,0,1,0,0,0,1,0,1,1,0
139500,La Soukra,La Soukra,Ariana,75.0,1,1,0,1,11.3450822580238,1,0,0,0,0,0,1,0,1,1,0
139500,Bou Mhel,Boumhel Bassatine,Ben Arous,75.0,1,1,0,2,30.8152660477654,1,0,0,0,0,0,1,0,1,1,1
139500,Sidi El Mahrsi,Nabeul,Nabeul,75.0,1,1,1,2,72.8250683705131,0,0,0,0,0,0,0,0,1,1,1
139500,Tantana,Hammam Sousse,Sousse,75.0,1,1,1,2,101.674292622203,1,0,1,0,0,1,1,0,1,0,1
108500,La Marsa,La Marsa,tunis,74.0,2,1,1,1,14.249053168265,0,0,0,0,0,0,0,0,0,0,1
99200,Hammamet Nord,Hammamet,Nabeul,74.0,1,1,0,2,65.4597220191691,0,0,1,0,0,1,1,0,1,1,1
82150,Ain Zaghouan Nord,La Marsa,tunis,74.0,1,1,0,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
77500,Les Jardins de Carthage,Le Kram,tunis,74.0,1,1,0,1,13.3921571408067,0,0,1,0,0,0,1,0,1,1,1
77500,El Menzah 9,El Menzah,tunis,74.0,1,1,0,2,4.6317218774898,0,0,1,0,0,0,1,0,1,1,1
74400,El Menzah 9,El Menzah,tunis,74.0,1,1,1,2,6.40986136903085,1,0,1,0,0,0,1,0,1,1,1
66650,Cité El Wafa,Nabeul,Nabeul,74.0,1,1,1,2,69.8191931215782,1,0,1,0,0,0,1,0,1,1,1
60450,Aouina,La Marsa,tunis,74.0,1,1,1,1,17.7221901283016,0,0,1,0,0,0,1,0,0,1,1
58900,La Goulette,La Goulette,tunis,74.0,1,1,1,1,13.7906672528899,0,0,0,0,0,0,1,0,1,1,1
52700,Hammamet Sud,Hammamet,Nabeul,74.0,1,1,1,2,65.4597220191691,1,0,1,0,0,0,1,0,1,0,1
52700,Aouina,La Marsa,tunis,74.0,1,1,2,1,17.7221901283016,0,0,0,0,0,0,1,0,0,1,1
19220,Sousse Riadh,Sousse Ville,Sousse,74.0,1,1,1,1,119.603210703078,0,0,0,0,0,0,0,0,0,0,0
64790,Mnihla,Mnihla,Ariana,73.0,1,1,0,2,9.15165203481795,0,0,1,0,0,0,1,0,1,1,1
139500,La Goulette,La Goulette,tunis,73.0,1,1,6,1,11.2247359663709,0,0,0,0,0,1,0,0,1,0,0
99510,Ain Zaghouan Nord,La Marsa,tunis,72.0,1,1,0,2,17.7221901283016,1,0,1,0,0,1,1,0,1,1,1
74400,El Menzah 9,El Menzah,tunis,72.0,1,1,1,1,4.6317218774898,1,0,1,0,0,1,1,0,1,1,1
